code,name,dm
chgn_700129,A股-热门概念-小金属,600549.SH
chgn_700095,A股-热门概念-融资融券,600549.SH
chgn_700088,A股-热门概念-稀土永磁,600549.SH
chgn_700097,A股-热门概念-锂电池,600549.SH
chgn_700015,A股-热门概念-中盘,600549.SH
gn_hxxa,A股-概念板块-海峡西岸,600549.SH
gn_xqzy,A股-概念板块-稀缺资源,600549.SH
gn_rzrq,A股-概念板块-融资融券,600549.SH
gn_ldc,A股-概念板块-锂电池,600549.SH
gn_smx,A股-概念板块-石墨烯,600549.SH
gn_ckts,A股-概念板块-出口退税,600549.SH
diyu_350000,A股-地域板块-福建省,600549.SH
hangye_ZC32,A股-证监会行业-制造业-有色金属冶炼和压延加工业,600549.SH
sh_a,A股-分类-沪市A股,600549.SH
hs_a,A股-分类-沪深A股,600549.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600549.SH
zhishu_000033,A股-指数成分-沪市-上证材料,600549.SH
zhishu_000905,A股-指数成分-跨市场-中证500,600549.SH
sw_dlsb,A股-申万行业-电力设备,600550.SH
sw2_630800,A股-申万二级-电网设备,600550.SH
chgn_701326,A股-热门概念-兵装集团,600550.SH
chgn_701292,A股-热门概念-并购重组,600550.SH
chgn_701268,A股-热门概念-变压器,600550.SH
chgn_701102,A股-热门概念-海上风电,600550.SH
chgn_701040,A股-热门概念-直流输电,600550.SH
chgn_700825,A股-热门概念-风能,600550.SH
chgn_700688,A股-热门概念-智能电网,600550.SH
chgn_700665,A股-热门概念-新基建,600550.SH
chgn_700661,A股-热门概念-特高压,600550.SH
chgn_700033,A股-热门概念-新能源,600550.SH
chgn_700296,A股-热门概念-雄安新区,600550.SH
chgn_700095,A股-热门概念-融资融券,600550.SH
chgn_700032,A股-热门概念-太阳能,600550.SH
chgn_700200,A股-热门概念-央企改革,600550.SH
chgn_700015,A股-热门概念-中盘,600550.SH
chgn_700089,A股-热门概念-核电,600550.SH
chgn_700071,A股-热门概念-航天军工,600550.SH
chgn_700294,A股-热门概念-京津冀,600550.SH
gn_gf,A股-概念板块-光伏,600550.SH
gn_gfgn,A股-概念板块-光伏概念,600550.SH
gn_xaxq,A股-概念板块-雄安新区,600550.SH
gn_dtjj,A股-概念板块-低碳经济,600550.SH
gn_hdhn,A股-概念板块-核电核能,600550.SH
gn_fn,A股-概念板块-风能,600550.SH
gn_fngn,A股-概念板块-风能概念,600550.SH
gn_QFIIzc,A股-概念板块-QFII重仓,600550.SH
gn_yq50,A股-概念板块-央企50,600550.SH
gn_xny,A股-概念板块-新能源,600550.SH
diyu_130000,A股-地域板块-河北省,600550.SH
hangye_ZC38,A股-证监会行业-制造业-电气机械和器材制造业,600550.SH
sh_a,A股-分类-沪市A股,600550.SH
hs_a,A股-分类-沪深A股,600550.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600550.SH
sw_cm,A股-申万行业-传媒,600551.SH
sw2_720900,A股-申万二级-出版,600551.SH
chgn_700013,A股-热门概念-基金重仓,600551.SH
chgn_701059,A股-热门概念-托育概念,600551.SH
chgn_700912,A股-热门概念-京东概念,600551.SH
chgn_700338,A股-热门概念-国资改革,600551.SH
chgn_730171,A股-热门概念-影视传媒,600551.SH
chgn_700016,A股-热门概念-小盘,600551.SH
chgn_700095,A股-热门概念-融资融券,600551.SH
chgn_700185,A股-热门概念-在线教育,600551.SH
chgn_700132,A股-热门概念-影视动漫,600551.SH
chgn_700077,A股-热门概念-创投,600551.SH
chgn_700168,A股-热门概念-多胎概念,600551.SH
gn_wjqy,A股-概念板块-皖江区域,600551.SH
gn_whzx,A股-概念板块-文化振兴,600551.SH
gn_cgjr,A股-概念板块-参股金融,600551.SH
diyu_340000,A股-地域板块-安徽省,600551.SH
hangye_ZR85,A股-证监会行业-文化、体育和娱乐业-新闻和出版业,600551.SH
sh_a,A股-分类-沪市A股,600551.SH
hs_a,A股-分类-沪深A股,600551.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600551.SH
sw_dz,A股-申万行业-电子,600552.SH
sw2_270300,A股-申万二级-光学光电子,600552.SH
chgn_730568,A股-热门概念-空中成像,600552.SH
chgn_701218,A股-热门概念-消费电子,600552.SH
chgn_730540,A股-热门概念-药用玻璃,600552.SH
chgn_730231,A股-热门概念-特种玻璃,600552.SH
chgn_701105,A股-热门概念-光伏玻璃,600552.SH
chgn_700960,A股-热门概念-百度概念,600552.SH
chgn_700957,A股-热门概念-折叠屏,600552.SH
chgn_700956,A股-热门概念-固态电池,600552.SH
chgn_700878,A股-热门概念-盖板玻璃,600552.SH
chgn_700848,A股-热门概念-MLED,600552.SH
chgn_700811,A股-热门概念-无线充电,600552.SH
chgn_700788,A股-热门概念-智能穿戴,600552.SH
chgn_700677,A股-热门概念-柔性电子,600552.SH
chgn_700649,A股-热门概念-华为概念,600552.SH
chgn_730295,A股-热门概念-中国建材集团,600552.SH
chgn_700338,A股-热门概念-国资改革,600552.SH
chgn_700008,A股-热门概念-新材料,600552.SH
chgn_700095,A股-热门概念-融资融券,600552.SH
chgn_700200,A股-热门概念-央企改革,600552.SH
chgn_700233,A股-热门概念-OLED,600552.SH
chgn_700140,A股-热门概念-苹果三星,600552.SH
chgn_700015,A股-热门概念-中盘,600552.SH
gn_cmp,A股-概念板块-触摸屏,600552.SH
gn_zzgn,A股-概念板块-重组概念,600552.SH
gn_QFIIzc,A股-概念板块-QFII重仓,600552.SH
diyu_340000,A股-地域板块-安徽省,600552.SH
hangye_ZC39,A股-证监会行业-制造业-计算机、通信和其他电子设备制造业,600552.SH
sh_a,A股-分类-沪市A股,600552.SH
hs_a,A股-分类-沪深A股,600552.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600552.SH
sw_cm,A股-申万行业-传媒,600556.SH
sw2_720500,A股-申万二级-广告营销,600556.SH
chgn_730577,A股-热门概念-Web3概念,600556.SH
chgn_730574,A股-热门概念-NFT概念,600556.SH
chgn_701302,A股-热门概念-小红书概念,600556.SH
chgn_700019,A股-热门概念-低价,600556.SH
chgn_701041,A股-热门概念-虚拟数字人,600556.SH
chgn_701023,A股-热门概念-元宇宙概念,600556.SH
chgn_701012,A股-热门概念-职业教育,600556.SH
chgn_700881,A股-热门概念-网络营销,600556.SH
chgn_700832,A股-热门概念-网红经济,600556.SH
chgn_700231,A股-热门概念-区块链,600556.SH
chgn_700016,A股-热门概念-小盘,600556.SH
chgn_700230,A股-热门概念-人工智能,600556.SH
chgn_700095,A股-热门概念-融资融券,600556.SH
chgn_700185,A股-热门概念-在线教育,600556.SH
chgn_700529,A股-热门概念-阿里概念,600556.SH
chgn_700130,A股-热门概念-大数据,600556.SH
diyu_450000,A股-地域板块-广西壮族自治区,600556.SH
hangye_ZI64,A股-证监会行业-信息传输、软件和信息技术服务业-互联网和相关服务,600556.SH
sh_a,A股-分类-沪市A股,600556.SH
hs_a,A股-分类-沪深A股,600556.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600556.SH
sw_yysw,A股-申万行业-医药生物,600557.SH
sw2_370200,A股-申万二级-中药Ⅱ,600557.SH
chgn_701247,A股-热门概念-创新药,600557.SH
chgn_700078,A股-热门概念-增持回购,600557.SH
chgn_700864,A股-热门概念-抗流感,600557.SH
chgn_700799,A股-热门概念-医药电商,600557.SH
chgn_730256,A股-热门概念-禽流感药物,600557.SH
chgn_700016,A股-热门概念-小盘,600557.SH
chgn_700095,A股-热门概念-融资融券,600557.SH
chgn_700174,A股-热门概念-中药,600557.SH
chgn_700216,A股-热门概念-证金汇金,600557.SH
gn_rzrq,A股-概念板块-融资融券,600557.SH
gn_yhfz,A股-概念板块-沿海发展,600557.SH
gn_jjzc,A股-概念板块-基金重仓,600557.SH
gn_jxlg,A股-概念板块-甲型流感,600557.SH
diyu_320000,A股-地域板块-江苏省,600557.SH
hangye_ZC27,A股-证监会行业-制造业-医药制造业,600557.SH
sh_a,A股-分类-沪市A股,600557.SH
hs_a,A股-分类-沪深A股,600557.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600557.SH
sw_jxsb,A股-申万行业-机械设备,600558.SH
sw2_640100,A股-申万二级-通用设备,600558.SH
chgn_700019,A股-热门概念-低价,600558.SH
chgn_701214,A股-热门概念-核聚变,600558.SH
chgn_730272,A股-热门概念-可燃冰,600558.SH
chgn_701082,A股-热门概念-超超临界发电,600558.SH
chgn_700805,A股-热门概念-西部开发,600558.SH
chgn_700784,A股-热门概念-装配建筑,600558.SH
chgn_700338,A股-热门概念-国资改革,600558.SH
chgn_700033,A股-热门概念-新能源,600558.SH
chgn_700008,A股-热门概念-新材料,600558.SH
chgn_700016,A股-热门概念-小盘,600558.SH
chgn_700215,A股-热门概念-一带一路,600558.SH
chgn_700089,A股-热门概念-核电,600558.SH
chgn_700071,A股-热门概念-航天军工,600558.SH
chgn_700292,A股-热门概念-军民融合,600558.SH
gn_cytq,A股-概念板块-成渝特区,600558.SH
gn_hdhn,A股-概念板块-核电核能,600558.SH
gn_cgjr,A股-概念板块-参股金融,600558.SH
diyu_510000,A股-地域板块-四川省,600558.SH
hangye_ZC33,A股-证监会行业-制造业-金属制品业,600558.SH
sh_a,A股-分类-沪市A股,600558.SH
hs_a,A股-分类-沪深A股,600558.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600558.SH
sw_spyl,A股-申万行业-食品饮料,600559.SH
sw2_340500,A股-申万二级-白酒Ⅱ,600559.SH
chgn_700586,A股-热门概念-高派息,600559.SH
chgn_700024,A股-热门概念-社保重仓,600559.SH
chgn_700013,A股-热门概念-基金重仓,600559.SH
chgn_700338,A股-热门概念-国资改革,600559.SH
chgn_700095,A股-热门概念-融资融券,600559.SH
chgn_700015,A股-热门概念-中盘,600559.SH
chgn_700182,A股-热门概念-白酒,600559.SH
gn_bjgn,A股-概念板块-白酒概念,600559.SH
gn_rzrq,A股-概念板块-融资融券,600559.SH
gn_sbzc,A股-概念板块-社保重仓,600559.SH
diyu_130000,A股-地域板块-河北省,600559.SH
hangye_ZC15,A股-证监会行业-制造业-酒、饮料和精制茶制造业,600559.SH
sh_a,A股-分类-沪市A股,600559.SH
hs_a,A股-分类-沪深A股,600559.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600559.SH
zhishu_000036,A股-指数成分-沪市-上证消费,600559.SH
sw_jxsb,A股-申万行业-机械设备,600560.SH
sw2_640200,A股-申万二级-专用设备,600560.SH
chgn_730073,A股-热门概念-磁悬浮,600560.SH
chgn_701305,A股-热门概念-神经网络,600560.SH
chgn_701217,A股-热门概念-新型工业化,600560.SH
chgn_700602,A股-热门概念-工业互联网,600560.SH
chgn_700597,A股-热门概念-机械,600560.SH
chgn_700016,A股-热门概念-小盘,600560.SH
chgn_700230,A股-热门概念-人工智能,600560.SH
chgn_700200,A股-热门概念-央企改革,600560.SH
chgn_700215,A股-热门概念-一带一路,600560.SH
chgn_700124,A股-热门概念-机器人概念,600560.SH
chgn_700210,A股-热门概念-工业4.0,600560.SH
gn_zndw,A股-概念板块-智能电网,600560.SH
gn_znjq,A股-概念板块-智能机器,600560.SH
gn_zjqrgn,A股-概念板块-机器人概念,600560.SH
diyu_110000,A股-地域板块-北京市,600560.SH
hangye_ZC35,A股-证监会行业-制造业-专用设备制造业,600560.SH
sh_a,A股-分类-沪市A股,600560.SH
hs_a,A股-分类-沪深A股,600560.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600560.SH
sw_jtys,A股-申万行业-交通运输,600561.SH
sw2_420900,A股-申万二级-铁路公路,600561.SH
chgn_730417,A股-热门概念-参股新三板,600561.SH
chgn_701262,A股-热门概念-微盘股,600561.SH
chgn_730460,A股-热门概念-网约车概念,600561.SH
chgn_700338,A股-热门概念-国资改革,600561.SH
chgn_700016,A股-热门概念-小盘,600561.SH
chgn_700170,A股-热门概念-通用航空,600561.SH
diyu_360000,A股-地域板块-江西省,600561.SH
hangye_ZG54,A股-证监会行业-交通运输、仓储和邮政业-道路运输业,600561.SH
sh_a,A股-分类-沪市A股,600561.SH
hs_a,A股-分类-沪深A股,600561.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600561.SH
sw_gfjg,A股-申万行业-国防军工,600562.SH
sw2_650500,A股-申万二级-军工电子Ⅱ,600562.SH
chgn_701263,A股-热门概念-军工信息化,600562.SH
chgn_701245,A股-热门概念-低空经济,600562.SH
chgn_700013,A股-热门概念-基金重仓,600562.SH
chgn_730541,A股-热门概念-PPP概念,600562.SH
chgn_701108,A股-热门概念-工业软件,600562.SH
chgn_730426,A股-热门概念-中国电科集团,600562.SH
chgn_700783,A股-热门概念-轨道交通,600562.SH
chgn_700773,A股-热门概念-航母产业,600562.SH
chgn_700649,A股-热门概念-华为概念,600562.SH
chgn_730093,A股-热门概念-国产软件,600562.SH
chgn_700136,A股-热门概念-5G,600562.SH
chgn_700296,A股-热门概念-雄安新区,600562.SH
chgn_700095,A股-热门概念-融资融券,600562.SH
chgn_700200,A股-热门概念-央企改革,600562.SH
chgn_700015,A股-热门概念-中盘,600562.SH
chgn_700997,A股-热门概念-军工电子,600562.SH
chgn_700221,A股-热门概念-大飞机,600562.SH
chgn_700210,A股-热门概念-工业4.0,600562.SH
chgn_700071,A股-热门概念-航天军工,600562.SH
chgn_700292,A股-热门概念-军民融合,600562.SH
gn_gfjg,A股-概念板块-国防军工,600562.SH
gn_jmrh,A股-概念板块-军民融合,600562.SH
gn_jght,A股-概念板块-军工航天,600562.SH
diyu_320000,A股-地域板块-江苏省,600562.SH
hangye_ZC39,A股-证监会行业-制造业-计算机、通信和其他电子设备制造业,600562.SH
sh_a,A股-分类-沪市A股,600562.SH
hs_a,A股-分类-沪深A股,600562.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600562.SH
zhishu_000905,A股-指数成分-跨市场-中证500,600562.SH
sw_dz,A股-申万行业-电子,600563.SH
sw2_270200,A股-申万二级-元件,600563.SH
chgn_701314,A股-热门概念-百元股,600563.SH
chgn_700586,A股-热门概念-高派息,600563.SH
chgn_700013,A股-热门概念-基金重仓,600563.SH
chgn_700940,A股-热门概念-快充概念,600563.SH
chgn_700880,A股-热门概念-蔚来汽车概念,600563.SH
chgn_700532,A股-热门概念-MSCI中国,600563.SH
chgn_730190,A股-热门概念-超级电容,600563.SH
chgn_700410,A股-热门概念-新能源车,600563.SH
chgn_700033,A股-热门概念-新能源,600563.SH
chgn_700095,A股-热门概念-融资融券,600563.SH
chgn_700015,A股-热门概念-中盘,600563.SH
chgn_700137,A股-热门概念-储能,600563.SH
gn_hxxa,A股-概念板块-海峡西岸,600563.SH
gn_cmp,A股-概念板块-触摸屏,600563.SH
diyu_350000,A股-地域板块-福建省,600563.SH
hangye_ZC39,A股-证监会行业-制造业-计算机、通信和其他电子设备制造业,600563.SH
sh_a,A股-分类-沪市A股,600563.SH
hs_a,A股-分类-沪深A股,600563.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600563.SH
zhishu_000039,A股-指数成分-沪市-上证信息,600563.SH
zhishu_000905,A股-指数成分-跨市场-中证500,600563.SH
sw_yysw,A股-申万行业-医药生物,600566.SH
sw2_370200,A股-申万二级-中药Ⅱ,600566.SH
chgn_701316,A股-热门概念-养老金概念,600566.SH
chgn_700586,A股-热门概念-高派息,600566.SH
chgn_700078,A股-热门概念-增持回购,600566.SH
chgn_700024,A股-热门概念-社保重仓,600566.SH
chgn_700864,A股-热门概念-抗流感,600566.SH
chgn_700799,A股-热门概念-医药电商,600566.SH
chgn_730141,A股-热门概念-生物医药,600566.SH
chgn_700095,A股-热门概念-融资融券,600566.SH
chgn_700174,A股-热门概念-中药,600566.SH
chgn_700015,A股-热门概念-中盘,600566.SH
chgn_700168,A股-热门概念-多胎概念,600566.SH
gn_jnhb,A股-概念板块-节能环保,600566.SH
diyu_420000,A股-地域板块-湖北省,600566.SH
hangye_ZC27,A股-证监会行业-制造业-医药制造业,600566.SH
sh_a,A股-分类-沪市A股,600566.SH
hs_a,A股-分类-沪深A股,600566.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600566.SH
zhishu_000037,A股-指数成分-沪市-上证医药,600566.SH
zhishu_000905,A股-指数成分-跨市场-中证500,600566.SH
sw_qgzz,A股-申万行业-轻工制造,600567.SH
sw2_360100,A股-申万二级-造纸,600567.SH
chgn_730578,A股-热门概念-回购增持再贷款,600567.SH
chgn_701320,A股-热门概念-长期破净,600567.SH
chgn_701319,A股-热门概念-破净股,600567.SH
chgn_700078,A股-热门概念-增持回购,600567.SH
chgn_700019,A股-热门概念-低价,600567.SH
chgn_700809,A股-热门概念-智慧物流,600567.SH
chgn_700808,A股-热门概念-分拆概念,600567.SH
chgn_700785,A股-热门概念-快递概念,600567.SH
chgn_700763,A股-热门概念-垃圾发电,600567.SH
chgn_700600,A股-热门概念-小米概念,600567.SH
chgn_700610,A股-热门概念-数字经济,600567.SH
chgn_700095,A股-热门概念-融资融券,600567.SH
chgn_700165,A股-热门概念-污水处理,600567.SH
chgn_700015,A股-热门概念-中盘,600567.SH
gn_wjqy,A股-概念板块-皖江区域,600567.SH
gn_yjys,A股-概念板块-业绩预升,600567.SH
diyu_340000,A股-地域板块-安徽省,600567.SH
hangye_ZC22,A股-证监会行业-制造业-造纸和纸制品业,600567.SH
sh_a,A股-分类-沪市A股,600567.SH
hs_a,A股-分类-沪深A股,600567.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600567.SH
sw_yysw,A股-申万行业-医药生物,600568.SH
sw2_370600,A股-申万二级-医疗服务,600568.SH
chgn_701144,A股-热门概念-民营医院,600568.SH
chgn_700019,A股-热门概念-低价,600568.SH
chgn_730541,A股-热门概念-PPP概念,600568.SH
chgn_700797,A股-热门概念-眼科概念,600568.SH
chgn_700613,A股-热门概念-ST板块,600568.SH
chgn_730010,A股-热门概念-沪警示板,600568.SH
chgn_700016,A股-热门概念-小盘,600568.SH
chgn_700127,A股-热门概念-医疗器械,600568.SH
chgn_700211,A股-热门概念-基因测序,600568.SH
chgn_700126,A股-热门概念-抗癌药物,600568.SH
gn_myzl,A股-概念板块-免疫治疗,600568.SH
gn_rzrq,A股-概念板块-融资融券,600568.SH
gn_ka,A股-概念板块-抗癌,600568.SH
diyu_420000,A股-地域板块-湖北省,600568.SH
hangye_ZQ83,A股-证监会行业-卫生和社会工作-卫生,600568.SH
sh_a,A股-分类-沪市A股,600568.SH
hs_a,A股-分类-沪深A股,600568.SH
shfxjs,A股-分类-上证所风险警示板,600568.SH
sw_gt,A股-申万行业-钢铁,600569.SH
sw2_230400,A股-申万二级-普钢,600569.SH
chgn_700078,A股-热门概念-增持回购,600569.SH
chgn_700019,A股-热门概念-低价,600569.SH
chgn_700338,A股-热门概念-国资改革,600569.SH
chgn_700016,A股-热门概念-小盘,600569.SH
chgn_700095,A股-热门概念-融资融券,600569.SH
gn_dtjj,A股-概念板块-低碳经济,600569.SH
diyu_410000,A股-地域板块-河南省,600569.SH
hangye_ZC31,A股-证监会行业-制造业-黑色金属冶炼和压延加工业,600569.SH
sh_a,A股-分类-沪市A股,600569.SH
hs_a,A股-分类-沪深A股,600569.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600569.SH
sw_jsj,A股-申万行业-计算机,600570.SH
sw2_710400,A股-申万二级-软件开发,600570.SH
chgn_730578,A股-热门概念-回购增持再贷款,600570.SH
chgn_701303,A股-热门概念-DeepSeek概念,600570.SH
chgn_700078,A股-热门概念-增持回购,600570.SH
chgn_730422,A股-热门概念-REITs概念,600570.SH
chgn_701170,A股-热门概念-文心一言概念,600570.SH
chgn_730240,A股-热门概念-金融机具,600570.SH
chgn_730439,A股-热门概念-长三角一体化,600570.SH
chgn_700971,A股-热门概念-华为鸿蒙,600570.SH
chgn_700960,A股-热门概念-百度概念,600570.SH
chgn_700951,A股-热门概念-碳中和,600570.SH
chgn_700900,A股-热门概念-信创概念,600570.SH
chgn_700817,A股-热门概念-数字货币,600570.SH
chgn_700682,A股-热门概念-互联金融,600570.SH
chgn_700680,A股-热门概念-金融科技,600570.SH
chgn_700649,A股-热门概念-华为概念,600570.SH
chgn_700532,A股-热门概念-MSCI中国,600570.SH
chgn_700610,A股-热门概念-数字经济,600570.SH
chgn_730093,A股-热门概念-国产软件,600570.SH
chgn_700238,A股-热门概念-蚂蚁金服概念,600570.SH
chgn_700231,A股-热门概念-区块链,600570.SH
chgn_700230,A股-热门概念-人工智能,600570.SH
chgn_700095,A股-热门概念-融资融券,600570.SH
chgn_700090,A股-热门概念-云计算,600570.SH
chgn_700216,A股-热门概念-证金汇金,600570.SH
chgn_700130,A股-热门概念-大数据,600570.SH
chgn_700014,A股-热门概念-大盘,600570.SH
gn_dsgn,A股-概念板块-电商概念,600570.SH
gn_hljr,A股-概念板块-互联金融,600570.SH
gn_qhgn,A股-概念板块-前海概念,600570.SH
gn_cgjr,A股-概念板块-参股金融,600570.SH
gn_jjzc,A股-概念板块-基金重仓,600570.SH
gn_gqjl,A股-概念板块-股权激励,600570.SH
diyu_330000,A股-地域板块-浙江省,600570.SH
hangye_ZI65,A股-证监会行业-信息传输、软件和信息技术服务业-软件和信息技术服务业,600570.SH
sh_a,A股-分类-沪市A股,600570.SH
hs_a,A股-分类-沪深A股,600570.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600570.SH
zhishu_000039,A股-指数成分-沪市-上证信息,600570.SH
hs300,A股-指数成分-跨市场-沪深300,600570.SH
sw_jsj,A股-申万行业-计算机,600571.SH
sw2_710300,A股-申万二级-IT服务Ⅱ,600571.SH
chgn_730417,A股-热门概念-参股新三板,600571.SH
chgn_701303,A股-热门概念-DeepSeek概念,600571.SH
chgn_701249,A股-热门概念-AIAgent（智能体）,600571.SH
chgn_730528,A股-热门概念-华为昇思,600571.SH
chgn_701160,A股-热门概念-数字水印,600571.SH
chgn_730240,A股-热门概念-金融机具,600571.SH
chgn_701057,A股-热门概念-跨境支付,600571.SH
chgn_700960,A股-热门概念-百度概念,600571.SH
chgn_700900,A股-热门概念-信创概念,600571.SH
chgn_700826,A股-热门概念-跨境电商,600571.SH
chgn_700687,A股-热门概念-征信概念,600571.SH
chgn_700682,A股-热门概念-互联金融,600571.SH
chgn_700680,A股-热门概念-金融科技,600571.SH
chgn_700649,A股-热门概念-华为概念,600571.SH
chgn_700610,A股-热门概念-数字经济,600571.SH
chgn_730093,A股-热门概念-国产软件,600571.SH
chgn_730167,A股-热门概念-移动支付,600571.SH
chgn_700016,A股-热门概念-小盘,600571.SH
chgn_700230,A股-热门概念-人工智能,600571.SH
chgn_700095,A股-热门概念-融资融券,600571.SH
chgn_700150,A股-热门概念-PM2.5,600571.SH
chgn_700216,A股-热门概念-证金汇金,600571.SH
chgn_700130,A股-热门概念-大数据,600571.SH
chgn_700077,A股-热门概念-创投,600571.SH
chgn_700080,A股-热门概念-电子支付,600571.SH
chgn_700234,A股-热门概念-昨日涨停,600571.SH
gn_dzzf,A股-概念板块-电子支付,600571.SH
gn_jnhb,A股-概念板块-节能环保,600571.SH
gn_jrcg,A股-概念板块-金融参股,600571.SH
gn_cgjr,A股-概念板块-参股金融,600571.SH
gn_gqjl,A股-概念板块-股权激励,600571.SH
diyu_330000,A股-地域板块-浙江省,600571.SH
hangye_ZI65,A股-证监会行业-信息传输、软件和信息技术服务业-软件和信息技术服务业,600571.SH
sh_a,A股-分类-沪市A股,600571.SH
hs_a,A股-分类-沪深A股,600571.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600571.SH
sw_yysw,A股-申万行业-医药生物,600572.SH
sw2_370200,A股-申万二级-中药Ⅱ,600572.SH
chgn_730569,A股-热门概念-股权转让,600572.SH
chgn_701247,A股-热门概念-创新药,600572.SH
chgn_700019,A股-热门概念-低价,600572.SH
chgn_730525,A股-热门概念-幽门螺杆概念,600572.SH
chgn_730477,A股-热门概念-专精特新,600572.SH
chgn_700943,A股-热门概念-化妆品,600572.SH
chgn_700864,A股-热门概念-抗流感,600572.SH
chgn_700799,A股-热门概念-医药电商,600572.SH
chgn_700797,A股-热门概念-眼科概念,600572.SH
chgn_700796,A股-热门概念-智慧医疗,600572.SH
chgn_700698,A股-热门概念-工业大麻,600572.SH
chgn_700532,A股-热门概念-MSCI中国,600572.SH
chgn_730111,A股-热门概念-抗癌治癌,600572.SH
chgn_730043,A股-热门概念-细胞治疗,600572.SH
chgn_700095,A股-热门概念-融资融券,600572.SH
chgn_700174,A股-热门概念-中药,600572.SH
chgn_700015,A股-热门概念-中盘,600572.SH
chgn_700208,A股-热门概念-互联医疗,600572.SH
gn_cxy,A股-概念板块-创新药,600572.SH
gn_zjtx,A股-概念板块-专精特新,600572.SH
gn_myzl,A股-概念板块-免疫治疗,600572.SH
gn_jrgg,A股-概念板块-金融改革,600572.SH
gn_swym,A股-概念板块-生物疫苗,600572.SH
gn_ka,A股-概念板块-抗癌,600572.SH
gn_yjys,A股-概念板块-业绩预升,600572.SH
gn_fcss,A股-概念板块-分拆上市,600572.SH
gn_jxlg,A股-概念板块-甲型流感,600572.SH
gn_zczr,A股-概念板块-资产注入,600572.SH
diyu_330000,A股-地域板块-浙江省,600572.SH
hangye_ZC27,A股-证监会行业-制造业-医药制造业,600572.SH
sh_a,A股-分类-沪市A股,600572.SH
hs_a,A股-分类-沪深A股,600572.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600572.SH
sw_spyl,A股-申万行业-食品饮料,600573.SH
sw2_340600,A股-申万二级-非白酒,600573.SH
chgn_700013,A股-热门概念-基金重仓,600573.SH
chgn_701234,A股-热门概念-合成生物,600573.SH
chgn_700728,A股-热门概念-啤酒,600573.SH
chgn_700016,A股-热门概念-小盘,600573.SH
diyu_350000,A股-地域板块-福建省,600573.SH
hangye_ZC15,A股-证监会行业-制造业-酒、饮料和精制茶制造业,600573.SH
sh_a,A股-分类-沪市A股,600573.SH
hs_a,A股-分类-沪深A股,600573.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600573.SH
sw_mt,A股-申万行业-煤炭,600575.SH
sw2_740100,A股-申万二级-煤炭开采,600575.SH
chgn_701316,A股-热门概念-养老金概念,600575.SH
chgn_701303,A股-热门概念-DeepSeek概念,600575.SH
chgn_700019,A股-热门概念-低价,600575.SH
chgn_730369,A股-热门概念-自由贸易港,600575.SH
chgn_730439,A股-热门概念-长三角一体化,600575.SH
chgn_700338,A股-热门概念-国资改革,600575.SH
chgn_730066,A股-热门概念-安徽国资,600575.SH
chgn_700095,A股-热门概念-融资融券,600575.SH
chgn_700215,A股-热门概念-一带一路,600575.SH
chgn_700015,A股-热门概念-中盘,600575.SH
gn_wjqy,A股-概念板块-皖江区域,600575.SH
gn_skgn,A股-概念板块-涉矿概念,600575.SH
gn_zzgn,A股-概念板块-重组概念,600575.SH
gn_sbzc,A股-概念板块-社保重仓,600575.SH
diyu_340000,A股-地域板块-安徽省,600575.SH
hangye_ZG55,A股-证监会行业-交通运输、仓储和邮政业-水上运输业,600575.SH
sh_a,A股-分类-沪市A股,600575.SH
hs_a,A股-分类-沪深A股,600575.SH
zhishu_000001,A股-指数成分-沪市-上证指数,600575.SH
sw_shfw,A股-申万行业-社会服务,600576.SH
sw2_461000,A股-申万二级-旅游及景区,600576.SH
chgn_701245,A股-热门概念-低空经济,600576.SH
chgn_700013,A股-热门概念-基金重仓,600576.SH
chgn_701023,A股-热门概念-元宇宙概念,600576.SH
chgn_730451,A股-热门概念-知识付费,600576.SH
chgn_700832,A股-热门概念-网红经济,600576.SH
chgn_700816,A股-热门概念-IP概念（谷子经济）,600576.SH
chgn_700680,A股-热门概念-金融科技,600576.SH
chgn_700596,A股-热门概念-旅游酒店,600576.SH
chgn_700614,A股-热门概念-知识产权,600576.SH
chgn_730174,A股-热门概念-在线旅游,600576.SH
chgn_730171,A股-热门概念-影视传媒,600576.SH
chgn_700016,A股-热门概念-小盘,600576.SH
chgn_700133,A股-热门概念-手游,600576.SH
